observation_id,gbifID,decimalLatitude,decimalLongitude,bdticm,bldfie,cecsol,clyppt,orcdrc,phihox,sltppt,sndppt
1119970299,1119970299,43.06344,-0.61981,1649,1104,21,27,41,58,40,34
1119971755,1119971755,43.56121,1.32957,2631,1434,16,23,15,69,39,38
1119972122,1119972122,43.03117,-1.47709,1536,1056,20,20,48,49,42,38
1119975416,1119975416,43.14909,-0.74816,1474,1216,17,25,34,55,39,35
1119976550,1119976550,42.80186,-0.35906,1811,1138,29,19,66,57,39,42
1119976692,1119976692,42.88376,-0.6086,1294,1072,25,17,58,54,36,47
1119978046,1119978046,42.9736,-0.6142,2097,1226,20,27,34,66,41,33
1119978982,1119978982,43.126,-1.36145,1090,1252,15,23,40,56,40,38
1119979251,1119979251,43.31054,-1.25205,1554,1293,14,23,25,57,42,35
1119979668,1119979668,43.22072,-1.24543,1222,1274,14,23,27,56,40,36
1119981568,1119981568,42.8878,-0.48644,868,1027,28,13,80,56,39,48
1119982593,1119982593,43.05044,-0.98733,1501,1113,22,20,47,58,38,41
1119985058,1119985058,44.11399,2.93754,1304,1309,17,21,36,66,38,41
1119986269,1119986269,44.02384,2.8129,2281,1282,17,26,24,62,38,37
1119986324,1119986324,43.0362,-1.35468,1472,1055,19,21,55,50,41,37
1119986855,1119986855,44.29358,2.68669,1196,1310,15,20,31,60,34,46
1119991570,1119991570,44.29,2.06011,1421,1378,16,22,24,62,37,40
1119992074,1119992074,43.46493,0.96171,2021,1422,19,32,16,74,45,24
1119992558,1119992558,44.56392,2.81111,1655,1220,15,21,34,60,38,41
1119992736,1119992736,44.13329,-0.93822,2327,1382,12,13,23,58,27,60
1119992761,1119992761,44.24388,-0.31916,1713,1382,14,15,38,57,19,66
1119992831,1119992831,43.92618,1.69251,1639,1422,21,31,17,74,44,25
1119992889,1119992889,44.15011,-0.4388,2071,1361,13,14,29,58,17,69
1119992905,1119992905,43.64242,0.83146,1484,1430,19,30,16,75,45,25
1119992914,1119992914,43.66106,2.19437,1979,1376,23,33,17,76,44,22
1119993028,1119993028,44.23189,-0.69439,2075,1365,11,13,24,60,23,64
1119993251,1119993251,44.4929,-0.9633,1984,1363,17,16,26,62,22,61
1119993397,1119993397,44.32595,-0.575,2180,1404,11,16,19,59,20,64
1119994467,1119994467,44.40743,-0.83158,1998,1389,10,11,24,59,22,67
1119994534,1119994534,44.0562,-0.55805,1750,1356,13,20,42,60,21,59
1119994684,1119994684,43.6619,2.3183,1214,1341,16,24,37,62,41,35
1119995278,1119995278,44.32996,-0.44972,1969,1343,13,14,31,57,15,70
1119995371,1119995371,44.49734,-0.83768,1975,1373,15,14,29,57,20,66
1119995494,1119995494,44.32181,-0.70026,2250,1362,12,11,41,56,18,71
1119995516,1119995516,43.54726,0.58755,1619,1408,17,28,19,67,40,31
1119996503,1119996503,43.55924,1.20588,2927,1426,16,24,14,72,42,34
1119997056,1119997056,42.81604,0.12906,630,1117,24,12,76,58,31,57
1119997324,1119997324,44.33382,-0.32443,1519,1376,13,16,21,60,19,65
1119997646,1119997646,43.37499,0.96489,1555,1407,19,30,17,69,43,27
1119998300,1119998300,44.41172,-0.70614,1695,1364,11,11,35,55,14,74
1119998402,1119998402,43.84258,2.44049,1658,1324,14,21,26,59,35,45
1119998613,1119998613,43.02341,1.46768,1526,1339,18,31,26,65,41,28
1119998753,1119998753,44.05208,-0.68272,2386,1367,12,14,23,59,22,65
1119998954,1119998954,44.14198,-0.68855,2365,1374,10,12,27,59,23,65
1119999587,1119999587,43.75401,2.93793,950,1280,17,19,29,55,37,44
1119999977,1119999977,43.55487,0.95852,1521,1412,17,27,16,74,44,28
1120000083,1120000083,43.91696,1.0701,2378,1426,19,29,15,74,43,27
1120000234,1120000234,44.23603,-0.56933,2198,1378,12,11,25,60,27,61
1120001181,1120001181,44.22761,-0.81943,2147,1366,14,12,24,58,20,67
1120001265,1120001265,43.56629,1.7007,1573,1436,19,32,16,73,43,26
1120002634,1120002634,44.99902,1.15975,1673,1335,15,22,21,61,41,38
1120004019,1120004019,45.26689,1.02336,1612,1335,15,23,21,62,39,38
1120004074,1120004074,45.26456,0.89589,1451,1376,17,25,19,61,37,37
1120004114,1120004114,44.99685,1.03289,1549,1327,16,21,29,60,38,41
1120004457,1120004457,45.07672,0.52156,1397,1394,19,26,17,66,40,34
1120005649,1120005649,45.43379,0.37767,1437,1378,20,27,19,68,47,27
1120005723,1120005723,45.16671,0.51757,1344,1354,14,23,21,62,39,38
1120005774,1120005774,45.43671,0.50551,1639,1360,16,25,19,65,37,39
1120006855,1120006855,45.25671,0.51356,1157,1401,21,28,16,68,43,29
1120009022,1120009022,45.08904,1.15679,1436,1362,19,25,17,65,42,33
1120010387,1120010387,44.90901,1.1627,1588,1327,14,23,27,61,40,37
1120010571,1120010571,45.17687,1.02654,1734,1372,14,19,28,60,36,45
1120011110,1120011110,44.90684,1.03604,1576,1362,14,21,22,62,41,39
1120011485,1120011485,44.91291,1.41605,1381,1307,17,29,32,61,40,31
1120013448,1120013448,45.3438,0.38191,1532,1391,20,26,19,71,46,28
1120013948,1120013948,45.34671,0.50954,1440,1371,18,28,17,67,42,31
1120014389,1120014389,44.71676,0.53741,1271,1404,20,29,15,72,45,27
1120014565,1120014565,44.90208,0.78275,1507,1378,17,25,21,62,39,36
1120015098,1120015098,44.80674,0.53347,1069,1406,19,24,16,67,41,34
1120015582,1120015582,45.2538,0.38614,1351,1403,19,22,17,66,42,36
1120015991,1120015991,45.17208,0.77203,1454,1397,20,22,20,66,40,38
1120017959,1120017959,44.72899,1.16858,1956,1363,21,25,21,70,41,34
1120018447,1120018447,44.81208,0.78631,1417,1359,16,24,23,62,41,34
1120018455,1120018455,44.99208,0.77919,1517,1323,14,20,24,60,39,41
1120019616,1120019616,44.71949,0.66362,1385,1411,17,28,17,67,42,30
1120019783,1120019783,45.17455,0.89928,1564,1357,15,21,27,62,37,42
1120020351,1120020351,44.72208,0.78984,1196,1406,15,26,17,68,45,29
1120022261,1120022261,45.09106,1.28386,1467,1336,16,25,28,62,40,35
1120023234,1120023234,45.52671,0.50146,1496,1350,17,24,20,62,42,34
1120025370,1120025370,44.81684,1.03919,1580,1342,17,25,21,65,40,35
1120028147,1120028147,45.16947,0.64479,1403,1335,14,19,21,61,40,41
1120028884,1120028884,44.819,1.16564,1959,1365,21,21,28,64,39,40
1120029358,1120029358,44.72683,1.04232,1643,1360,15,23,25,63,38,39
1120029862,1120029862,45.43948,0.63335,1876,1350,16,23,22,62,39,39
1120043957,1120043957,43.48528,-1.38873,1558,1334,12,21,26,56,40,39
1120044070,1120044070,43.333,-0.63675,1810,1374,12,22,18,61,45,34
1120045833,1120045833,43.57003,-1.51916,,,,,,,,
1120048577,1120048577,43.49021,-1.26535,1593,1362,14,24,29,57,40,37
1120049721,1120049721,43.32879,-0.75985,1563,1390,12,22,19,62,45,33
1120051907,1120051907,43.84464,-1.41636,,,,,,,,
1120053023,1120053023,44.39369,-1.20777,1684,1319,16,20,29,59,24,55
1120053127,1120053127,44.5058,-0.58638,1538,1377,11,13,22,53,17,71
1120053228,1120053228,43.25113,-0.38523,1665,1302,13,25,22,62,42,33
1120053663,1120053663,43.52823,-0.15404,1487,1385,13,21,18,62,48,31
1120053920,1120053920,43.42287,-0.64244,1461,1415,12,24,16,62,45,31
1120054123,1120054123,44.24003,-0.44425,2062,1355,11,15,25,57,20,65
1120054623,1120054623,44.48831,-1.08889,,,,,,,,
1120054730,1120054730,43.42694,-0.51913,1773,1415,10,22,17,57,42,36
1120055140,1120055140,43.48021,-1.51209,1515,1377,16,20,21,60,36,44
1120056298,1120056298,43.75974,-1.28546,1852,1421,11,17,17,58,35,48
1120056664,1120056664,43.341,-0.39051,2196,1384,13,20,22,58,41,40
1120057940,1120057940,43.38519,-1.6282,1922,1312,14,23,27,54,42,35
1120058453,1120058453,43.51274,-0.64814,1869,1412,10,17,17,60,48,35
1120059007,1120059007,43.66495,-1.4025,1683,1352,13,16,32,56,35,48
1120059242,1120059242,43.41429,-0.889,1604,1277,13,23,30,55,41,36
1120059291,1120059291,44.39841,-1.08239,2206,1375,14,16,31,58,22,62
1120059296,1120059296,43.29005,-1.74392,1531,1185,15,25,31,51,37,38
1120060077,1120060077,43.43468,-0.27247,1996,1401,12,21,17,60,40,39
1120061000,1120061000,43.50851,-0.77162,1672,1372,15,23,22,62,45,31
1120061222,1120061222,43.2472,-0.50817,1672,1297,14,28,24,57,41,31
1120061398,1120061398,45.20759,-1.14164,1472,1331,14,17,33,58,23,60
1120061696,1120061696,43.43834,-0.14911,1130,1416,13,22,17,65,47,32
1120062163,1120062163,44.59573,-0.59211,1572,1359,13,16,27,56,19,65
1120062246,1120062246,45.04123,-0.74785,1628,1415,13,16,18,63,27,57
1120062288,1120062288,45.67917,-0.53388,2045,1378,20,27,19,76,45,28
1120062430,1120062430,45.76913,-0.53964,1605,1391,16,27,19,66,42,31
1120062446,1120062446,45.06426,0.01361,1289,1415,14,21,17,64,42,37
1120063119,1120063119,44.88085,-0.10336,1235,1384,17,26,20,68,40,35
1120063320,1120063320,45.76502,-0.66817,1436,1371,16,26,19,70,38,37
1120063664,1120063664,44.41588,-0.58068,1759,1359,12,12,39,57,19,69
1120063722,1120063722,45.12681,-0.88093,1478,1346,12,10,27,57,19,71
1120064053,1120064053,44.50982,-0.46071,1473,1371,10,15,24,58,20,65
1120064071,1120064071,45.06078,-0.11335,1784,1428,16,20,16,66,35,45
1120064147,1120064147,44.93785,-1.1217,,,,,,,,
1120064380,1120064380,45.21675,-0.88719,1515,1374,13,13,24,60,19,68
1120064472,1120064472,44.15395,-0.3139,1903,1376,10,12,24,58,19,69
1120064818,1120064818,45.94065,-0.80909,1723,1435,22,29,22,69,42,30
1120064923,1120064923,45.94492,-0.68016,2127,1368,24,32,22,75,41,27
1120065157,1120065157,45.85497,-0.67415,1786,1394,16,23,21,67,34,44
1120066454,1120066454,45.85071,-0.80287,1329,1402,19,24,18,69,37,39
1120067707,1120067707,45.93624,-0.938,1744,1421,23,31,19,73,40,29
1120068159,1120068159,44.9672,-0.23508,1679,1377,18,22,25,65,31,47
1120068635,1120068635,44.50165,-0.71204,1932,1359,10,13,27,55,16,71
1120069082,1120069082,43.8496,-1.29221,1862,1309,13,17,36,51,31,52
1120069241,1120069241,45.94904,-0.55121,2138,1438,20,22,17,73,42,36
1120070448,1120070448,44.87724,-0.22989,1504,1423,19,22,22,68,36,42
1120070683,1120070683,43.58484,-1.14844,2318,1362,12,16,22,54,41,43
1120071507,1120071507,45.05716,-0.24028,1424,1435,16,24,15,66,39,37
1120071698,1120071698,44.60364,-0.34034,1954,1438,14,14,17,66,26,60
1120072053,1120072053,43.58005,-1.27203,1346,1395,14,21,19,59,43,36
1120072370,1120072370,43.57511,-1.39561,1323,1351,14,21,26,52,38,41
1120072416,1120072416,45.68312,-0.40554,1494,1405,17,25,22,67,40,35
1120073012,1120073012,44.95953,-0.48849,1673,1395,14,24,42,63,28,48
1120073428,1120073428,43.49499,-1.14195,2093,1424,16,21,19,59,38,40
1120073960,1120073960,45.04543,-0.62098,,,,,,,,
1120075453,1120075453,44.77964,-0.47733,1424,1409,14,20,16,63,42,39
1120075694,1120075694,44.96344,-0.36179,1573,1402,14,19,23,65,31,49
1120076831,1120076831,43.66989,-1.27874,1393,1400,14,19,19,58,38,43
1120077292,1120077292,44.79088,-0.09839,1375,1433,15,24,17,65,42,34
1120078075,1120078075,44.79766,0.15431,1130,1432,15,24,15,68,44,31
1120079793,1120079793,44.60737,-0.21443,1251,1400,13,20,16,64,38,41
1120079897,1120079897,44.6897,-0.47177,1602,1441,12,17,19,62,25,58
1120079970,1120079970,45.04948,-0.4941,1612,1419,15,19,20,65,29,52
1120080795,1120080795,45.58087,-0.78435,1555,1379,18,21,24,66,33,46
1120080983,1120080983,44.51742,-0.20931,1652,1440,11,16,16,61,37,46
1120081041,1120081041,45.67082,-0.79051,1521,1379,20,26,17,72,39,35
1120081376,1120081376,45.13537,-0.62682,1238,1415,16,21,17,66,36,43
1120082234,1120082234,46.27673,-1.48271,,,,,,,,
1120082718,1120082718,45.66642,-0.91879,2093,1343,20,26,26,73,34,40
1120083301,1120083301,45.93167,-1.06689,2395,1390,21,28,21,76,41,31
1120083380,1120083380,44.61096,-0.08851,1748,1434,16,19,16,67,39,42
1120084045,1120084045,46.02617,-0.94444,1710,1409,22,29,18,70,41,30
1120085812,1120085812,43.37985,-1.75132,1854,1315,16,19,26,55,41,40
1120086050,1120086050,44.87348,-0.3564,1389,1444,15,23,16,66,41,37
1120086332,1120086332,45.84174,-1.06026,1573,1282,22,28,31,69,38,34
1120086363,1120086363,46.04682,-0.29864,1229,1372,22,32,22,73,47,20
1120087341,1120087341,45.85909,-0.54541,1321,1400,19,28,18,71,39,32
1120087386,1120087386,46.04298,-0.42784,2263,1424,19,22,18,68,38,40
1120088814,1120088814,45.92697,-1.19576,,,,,,,,
1120088895,1120088895,46.18682,-1.47535,,,,,,,,
1120089447,1120089447,45.92211,-1.3246,1751,1394,16,17,20,70,38,44
1120089756,1120089756,46.0216,-1.07354,,,,,,,,
1120090435,1120090435,46.19185,-1.3459,1558,1363,19,22,21,66,25,53
1120090552,1120090552,45.8463,-0.93158,1532,1371,19,24,21,69,41,35
1120090801,1120090801,45.95302,-0.42224,1477,1371,23,32,23,74,47,21
1120091108,1120091108,46.21048,-0.82785,2009,1363,23,27,21,74,47,27
1120091626,1120091626,45.13116,-0.75388,1642,1428,14,19,15,67,30,51
1120091699,1120091699,45.75636,-0.92517,1342,1402,19,28,18,71,37,35
1120100756,1120100756,45.77309,-0.41108,1162,1408,19,27,17,72,41,32
1120101893,1120101893,44.85255,-0.9887,2050,1350,14,13,32,58,21,66
1120103352,1120103352,44.94695,-0.86847,1561,1369,13,13,31,59,20,67
1120103593,1120103593,44.66812,-1.10195,,,,,,,,
1120104086,1120104086,44.95548,-0.61517,1527,1402,12,13,17,64,26,61
1120106280,1120106280,44.95129,-0.74183,1379,1390,12,12,27,59,17,72
1120107787,1120107787,44.57821,-1.09541,1755,1356,16,15,29,59,19,66
1120107826,1120107826,44.84793,-1.1151,1869,1330,14,17,24,59,20,64
1120108502,1120108502,44.86136,-0.73584,1227,1403,10,17,21,59,21,62
1120108859,1120108859,44.41989,-0.45521,1583,1360,12,16,34,57,21,63
1120109196,1120109196,44.77143,-0.72986,1441,1375,12,17,30,58,21,62
1120109319,1120109319,44.76264,-0.98232,1941,1328,14,14,28,58,21,65
1120110171,1120110171,44.86554,-0.60938,2227,1439,15,22,16,67,34,44
1120110776,1120110776,44.86958,-0.4829,1533,1432,13,19,17,67,39,42
1120113267,1120113267,44.40299,-0.957,2751,1362,17,12,31,61,22,66
1120113701,1120113701,44.13771,-0.81339,2339,1368,12,11,32,57,24,65
1120113721,1120113721,44.6815,-0.7239,1797,1365,13,16,33,58,20,64
1120114013,1120114013,44.59157,-0.71796,1733,1360,11,14,19,56,16,70
1120114044,1120114044,44.67718,-0.84994,1663,1384,13,11,29,56,21,68
1120114966,1120114966,44.75327,-1.23469,2319,1295,17,20,33,64,29,51
1120115438,1120115438,44.67272,-0.97596,1675,1356,15,16,33,57,23,61
1120116449,1120116449,44.21392,-1.19444,1915,1384,15,17,22,60,25,58
1120116462,1120116462,44.68567,-0.59784,1478,1384,11,15,24,57,22,63
1120117219,1120117219,44.84317,-1.24147,,,,,,,,
1120118947,1120118947,44.58281,-0.96962,2017,1362,15,11,26,58,19,70
1120119263,1120119263,44.14612,-0.56368,2142,1364,10,14,34,55,26,60
1120119605,1120119605,44.66337,-1.22793,,,,,,,,
1120120324,1120120324,44.75802,-1.10851,1639,1349,15,17,22,60,22,61
1120120815,1120120815,44.48358,-1.21447,1668,1298,18,18,24,55,28,54
1120121549,1120121549,44.58726,-0.8438,2022,1365,12,14,27,56,20,67
1120125044,1120125044,43.6966,-0.53571,1620,1430,12,21,18,61,44,35
1120128531,1120128531,43.78239,-0.66535,1842,1426,10,18,16,61,37,45
1120132023,1120132023,43.67936,-1.03114,1422,1388,13,22,20,57,39,39
1120132999,1120132999,43.77814,-0.78941,1870,1437,12,21,16,63,41,38
1120133176,1120133176,43.61066,-0.40646,1329,1406,10,19,19,60,42,38
1120136782,1120136782,43.68826,-0.78346,1621,1414,12,18,19,61,42,39
1120137225,1120137225,43.5895,-1.02482,2209,1403,13,21,21,60,45,34
1120139649,1120139649,43.70437,-0.28788,1843,1413,12,20,18,62,44,35
1120140079,1120140079,43.59838,-0.77753,1574,1412,12,21,17,63,41,38
1120140274,1120140274,43.60262,-0.65386,1971,1390,10,19,24,59,42,39
1120141937,1120141937,43.60671,-0.53016,1880,1399,12,20,18,61,49,31
1120142612,1120142612,43.52457,-0.27759,2709,1441,10,19,16,61,43,38
1120142901,1120142901,43.70055,-0.4118,1977,1357,12,21,20,58,43,36
1120144074,1120144074,45.03239,-1.00152,1616,1348,12,15,26,57,21,64
1120144119,1120144119,43.6925,-0.65959,1689,1402,11,19,17,62,46,34
1120144719,1120144719,43.68388,-0.90731,1981,1412,10,18,19,59,38,44
1120145229,1120145229,44.70438,0.0327,1547,1415,13,23,16,64,39,38
1120146067,1120146067,44.78353,-0.35103,1736,1412,14,19,18,62,34,47
1120146340,1120146340,45.2211,-0.75994,2346,1414,16,18,14,69,29,52
1120146805,1120146805,43.77375,-0.91345,1805,1375,13,20,20,60,31,49
1120147321,1120147321,44.52101,-0.08359,1530,1437,10,16,16,62,30,53
1120147906,1120147906,43.59401,-0.90119,1984,1400,15,22,17,62,43,35
1120148045,1120148045,43.6747,-1.15495,1876,1349,14,23,22,58,35,42
1120148079,1120148079,45.47735,-1.16177,,,,,,,,
1120149169,1120149169,44.43106,-0.07868,2037,1419,11,18,16,60,32,50
1120149748,1120149748,44.42375,-0.32972,1533,1395,12,18,24,60,27,55
1120151732,1120151732,45.02776,-1.12832,1928,1274,27,25,59,64,25,50
1120152771,1120152771,46.43223,0.72059,1159,1369,13,20,20,59,42,39
1120153067,1120153067,45.31105,-0.76601,,,,,,,,
1120153068,1120153068,44.78728,-0.22472,1394,1443,15,24,15,63,40,37
1120153152,1120153152,44.69732,-0.21957,1557,1434,12,23,15,64,40,37
1120153287,1120153287,46.11153,-1.08022,1753,1372,20,30,20,74,43,27
1120153335,1120153335,45.22532,-0.63267,1505,1295,21,28,73,65,33,38
1120153706,1120153706,44.7756,-0.6036,2100,1422,19,21,15,69,32,46
1120153760,1120153760,45.33419,-0.00088,1774,1376,19,28,19,69,44,28
1120153763,1120153763,45.30217,-1.02091,1471,1348,15,14,24,60,21,66
1120153975,1120153975,44.33753,-0.19912,1433,1342,12,17,23,59,20,63
1120154107,1120154107,44.69358,-0.34568,1573,1399,13,18,19,62,38,44
1120154646,1120154646,44.88431,0.02318,1703,1424,14,23,17,61,36,41
1120154707,1120154707,44.97081,-0.10835,1365,1429,16,22,15,67,37,41
1120154757,1120154757,45.05339,-0.3672,1612,1414,15,24,15,63,33,43
1120154767,1120154767,45.42752,0.12205,1303,1361,18,28,19,65,41,31
1120156364,1120156364,45.57195,-1.04049,,,,,,,,
1120156985,1120156985,45.11768,-1.13497,,,,,,,,
1120157268,1120157268,44.04781,-0.80737,2308,1378,14,13,23,62,27,60
1120157625,1120157625,44.59976,-0.46623,1560,1381,10,13,45,56,20,67
1120158023,1120158023,45.48203,-1.03394,1970,1402,26,32,19,75,43,25
1120158128,1120158128,44.51369,-0.33502,1585,1406,10,13,22,58,32,56
1120158439,1120158439,45.43073,0.24986,1276,1402,22,30,17,74,48,22
1120158658,1120158658,44.57347,-1.22119,1564,1323,16,20,28,58,33,47
1120158883,1120158883,46.19673,-1.21642,,,,,,,,
1120159316,1120159316,46.32399,-0.0552,2027,1405,20,28,18,71,46,27
1120159802,1120159802,46.41397,-0.06023,1832,1398,17,26,19,70,54,21
1120160238,1120160238,45.6075,0.1127,1486,1356,17,28,18,72,43,30
1120160443,1120160443,45.68693,-0.27718,1547,1395,16,20,16,65,36,44
1120160648,1120160648,45.60413,-0.0155,1687,1422,17,23,15,66,38,39
1120160901,1120160901,45.3921,-1.02741,1415,1411,16,18,19,67,28,54
1120161244,1120161244,45.33754,0.12671,1151,1394,21,32,19,75,47,21
1120162000,1120162000,46.20146,-1.08692,1670,1369,22,30,18,75,42,27
1120162036,1120162036,45.74712,-1.18209,1725,1321,16,16,32,58,21,63
1120162164,1120162164,46.69673,0.44764,1131,1415,17,27,14,72,45,28
1120162179,1120162179,46.69374,0.31684,1712,1421,23,28,15,77,49,24
1120162187,1120162187,46.78672,0.4434,1706,1406,16,23,15,68,35,42
1120162253,1120162253,46.22291,-0.4391,1716,1403,22,27,20,75,47,26
1120162291,1120162291,46.94256,-0.48489,1637,1387,12,18,19,64,38,44
1120162324,1120162324,45.58921,-0.52814,2339,1430,17,24,14,73,39,36
1120162396,1120162396,46.33066,0.20459,1384,1396,15,23,17,67,41,36
1120162566,1120162566,46.96055,0.17201,1720,1424,21,28,17,75,52,20
1120162733,1120162733,45.78747,0.10329,2290,1378,20,29,18,73,42,30
1120162762,1120162762,45.87746,0.09856,1547,1370,19,28,16,67,41,31
1120163052,1120163052,46.70225,0.70926,1268,1417,16,27,16,68,39,34
1120163143,1120163143,45.23331,-0.37806,1194,1365,12,24,22,60,26,49
1120163188,1120163188,47.04722,0.03566,1341,1425,19,28,14,72,46,27
1120163265,1120163265,46.12896,-0.56285,1600,1381,24,31,20,76,47,23
1120163546,1120163546,45.70379,0.36487,1504,1392,18,28,16,65,43,30
1120163904,1120163904,46.29139,-1.09364,1580,1364,22,31,19,72,43,25
1120164367,1120164367,46.87372,0.30792,1187,1390,13,19,13,62,32,49
1120164619,1120164619,46.21892,-0.5687,2071,1374,24,29,20,76,46,25
1120165243,1120165243,46.4104,-0.19032,1591,1400,19,26,15,67,41,32
1120165668,1120165668,46.32043,-0.18507,1776,1384,16,28,19,66,45,28
1120165703,1120165703,46.68032,-0.20617,1419,1422,13,22,16,64,44,34
1120165730,1120165730,46.13295,-0.43346,1519,1383,14,21,19,63,38,41
1120165737,1120165737,47.05053,0.16729,1809,1417,17,26,14,68,42,33
1120166029,1120166029,46.21477,-0.69829,1817,1426,16,20,16,70,40,40
1120166124,1120166124,46.87057,0.17671,1810,1394,19,29,17,72,43,29
1120166894,1120166894,45.4093,-0.51672,1328,1411,18,29,16,71,43,29
1120167217,1120167217,45.61379,0.36915,1556,1383,17,25,19,65,39,36
1120167411,1120167411,46.06068,0.21833,1694,1403,16,27,17,68,53,20
1120167438,1120167438,46.76655,-0.34242,1149,1391,13,21,20,62,43,36
1120167653,1120167653,45.6572,-1.1753,,,,,,,,
1120167747,1120167747,45.70071,0.23643,1308,1367,19,26,20,71,44,30
1120168325,1120168325,46.86384,-0.08566,1870,1425,19,30,18,74,48,22
1120168634,1120168634,46.42065,0.19998,1232,1415,13,24,15,66,42,34
1120168652,1120168652,46.94646,-0.35354,1357,1411,12,20,19,63,39,41
1120169103,1120169103,46.12482,-0.69222,1668,1379,25,30,19,74,47,23
1120169214,1120169214,45.83704,-1.18891,,,,,,,,
1120169237,1120169237,46.30887,-0.57457,1383,1377,17,21,28,65,36,43
1120169461,1120169461,45.8807,0.22741,1571,1390,22,31,18,74,45,24
1120169958,1120169958,45.61071,0.24092,1700,1378,17,26,17,68,39,35
1120170064,1120170064,46.23401,-0.05018,1595,1398,17,23,23,67,50,27
1120170675,1120170675,46.20605,-0.9574,2105,1376,24,31,21,77,45,24
1120171048,1120171048,46.95381,-0.0908,1154,1426,16,26,14,70,45,28
1120171367,1120171367,46.29598,-0.9639,2393,1406,21,31,20,71,46,23
1120171810,1120171810,45.14335,-0.37262,1485,1420,13,13,27,59,23,64
1120172009,1120172009,46.01202,-1.33168,,,,,,,,
1120172037,1120172037,46.60673,0.45186,1693,1432,13,21,15,64,47,31
1120174952,1120174952,46.01689,-1.20262,,,,,,,,
1120176326,1120176326,46.69956,0.57844,1642,1412,15,25,18,70,48,26
1120177457,1120177457,46.51956,0.58644,1331,1415,17,27,15,68,43,30
1120177550,1120177550,45.34074,0.2543,1750,1418,19,29,19,73,49,22
1120177968,1120177968,46.51376,0.32571,1311,1388,15,26,13,70,39,35
1120178849,1120178849,46.51064,0.19536,1423,1412,14,21,17,66,52,27
1120179030,1120179030,45.14712,-0.2455,1320,1380,10,13,22,57,25,62
1120180528,1120180528,45.23709,-0.25074,1317,1382,17,27,19,65,41,32
1120180906,1120180906,45.51751,0.11739,1462,1382,21,27,24,71,45,29
1120426948,1120426948,49.29135,-0.23064,,,,,,,,
1120430084,1120430084,49.36518,-0.78634,,,,,,,,
1120430427,1120430427,49.30167,0.18141,1606,1419,15,21,15,64,44,35
1120434190,1120434190,49.02543,-0.07724,1603,1387,16,25,23,66,51,23
1120434642,1120434642,49.18559,-0.77319,886,1327,14,21,23,59,56,23
1120437094,1120437094,49.36079,-0.9238,1183,1275,16,23,34,61,41,36
1120440265,1120440265,49.38821,0.03889,,,,,,,,
1120442039,1120442039,49.11169,-0.21943,1400,1314,19,23,21,64,41,36
1120442715,1120442715,49.20152,-0.22502,1329,1313,19,23,18,66,36,41
1120445045,1120445045,49.01018,-0.6236,1036,1349,16,26,21,61,48,25
1120447370,1120447370,48.81748,-1.01923,752,1028,16,19,58,46,46,35
1120453505,1120453505,49.39464,0.31412,1325,1330,16,24,23,59,47,29
1120456860,1120456860,49.00597,-0.76013,724,1120,16,19,47,52,50,31
1120457247,1120457247,48.92827,-0.34467,968,1270,13,23,28,57,52,25
1120458350,1120458350,48.84572,-0.06662,1534,1374,18,27,17,72,59,14
1120460897,1120460897,48.83842,-0.3389,1029,1276,15,24,16,58,48,28
1120464394,1120464394,49.27961,-0.64251,1047,1319,14,25,20,64,48,28
1120470693,1120470693,48.92439,-0.48101,1363,1287,17,19,26,62,50,31
1120473606,1120473606,49.29495,-0.09331,1447,1314,21,21,37,70,36,43
1120475206,1120475206,48.94226,0.2009,1338,1333,18,24,23,64,55,21
1120475657,1120475657,49.29839,0.04404,1125,1305,16,24,29,61,47,30
1120478719,1120478719,49.28759,-0.36795,2628,1397,15,24,14,73,46,30
1120480058,1120480058,49.12511,0.3281,1498,1292,17,25,26,64,51,24
1120487966,1120487966,48.82632,-0.74716,852,1287,16,23,19,61,56,20
1120490054,1120490054,49.10405,-0.49308,1456,1364,17,24,18,70,51,25
1120494197,1120494197,49.19777,-0.3621,1562,1371,21,26,26,67,39,35
1120497414,1120497414,49.01812,-0.35046,1126,1356,17,23,17,64,56,21
1120499456,1120499456,49.18122,-0.91018,1006,1263,13,16,48,51,52,32
1120500541,1120500541,48.9073,-1.02617,1096,1378,13,19,15,63,56,25
1120502778,1120502778,48.939,0.06448,921,1288,17,20,33,54,50,30
1120504217,1120504217,49.21496,0.32345,1118,1304,14,20,20,58,53,27
1120504535,1120504535,48.932,-0.20831,1230,1376,18,27,15,71,63,10
1120509455,1120509455,48.92035,-0.61734,930,1272,14,20,22,60,55,25
1120510462,1120510462,48.93558,-0.07192,2515,1382,19,24,14,74,48,27
1120515766,1120515766,49.03524,0.33272,1186,1327,14,20,22,59,53,27
1120516757,1120516757,49.12807,0.46502,1454,1382,16,22,14,67,57,22
1120519446,1120519446,49.19387,-0.49915,2422,1396,16,25,15,72,58,18
1120523366,1120523366,49.09579,-0.76665,717,1299,13,20,21,58,54,26
1120524543,1120524543,49.09142,-0.9034,778,1279,14,23,24,60,57,21
1120524633,1120524633,49.3048,0.31879,861,1328,16,20,19,63,57,23
1120525906,1120525906,49.12199,0.19119,1199,1292,17,23,22,58,48,28
1120526569,1120526569,49.1,-0.62988,780,1273,17,23,23,62,53,24
1120529746,1120529746,49.03213,0.19605,1218,1275,16,21,26,55,52,26
